Date,Open,High,Low,Close,Adj Close,Volume
2016-06-20,134.240005,134.550003,134.009995,134.160004,120.813782,7365900
2016-06-21,134.289993,134.580002,133.460007,133.539993,120.255463,6005800
2016-06-22,133.500000,133.990005,133.250000,133.759995,120.453568,5773700
2016-06-23,132.610001,133.320007,132.080002,132.229996,119.075829,9029100
2016-06-24,136.610001,136.610001,135.300003,135.779999,122.272652,17155000
2016-06-27,138.440002,139.589996,138.399994,139.169998,125.325394,16577100
2016-06-28,139.440002,139.899994,138.880005,139.460007,125.586563,14006400
2016-06-29,139.679993,140.130005,138.259995,138.389999,124.623039,12999800
2016-06-30,138.809998,139.940002,138.089996,138.899994,125.082214,14698500
2016-07-01,140.809998,140.820007,139.190002,140.570007,126.819016,15430200
2016-07-05,141.850006,142.910004,141.699997,142.330002,128.406845,8840800
2016-07-06,142.789993,143.000000,141.960007,142.559998,128.614288,14352800
2016-07-07,142.089996,143.190002,141.779999,142.550003,128.605301,9676400
2016-07-08,142.919998,143.619995,142.360001,143.600006,129.552551,10355300
2016-07-11,143.050003,143.470001,142.240005,142.339996,128.415833,8099000
2016-07-12,140.419998,140.860001,139.639999,140.000000,126.304672,15810600
2016-07-13,141.369995,141.770004,140.949997,141.649994,127.793327,8181700
2016-07-14,139.279999,139.839996,139.089996,139.589996,125.934837,10817000
2016-07-15,138.889999,139.110001,138.179993,138.389999,124.852196,9958600
2016-07-18,139.070007,139.259995,137.729996,138.259995,124.734924,5955900
2016-07-19,138.940002,139.309998,138.399994,139.039993,125.438591,8073900
2016-07-20,138.229996,138.509995,137.910004,138.279999,124.753006,6942500
2016-07-21,137.039993,138.619995,136.990005,138.559998,125.005577,10398400
2016-07-22,137.929993,139.240005,137.869995,138.800003,125.222115,5811400
2016-07-25,138.940002,139.259995,138.589996,138.699997,125.131866,4243800
2016-07-26,139.520004,139.520004,138.460007,138.919998,125.330406,5243400
2016-07-27,139.550003,140.649994,139.399994,140.649994,126.891136,8508100
2016-07-28,139.800003,140.839996,139.710007,140.389999,126.656517,7336100
2016-07-29,140.449997,141.679993,140.220001,141.559998,127.712151,8766700
2016-08-01,139.779999,140.500000,139.610001,139.770004,126.327446,9809300
2016-08-02,137.830002,139.259995,137.500000,138.330002,125.025925,10051200
2016-08-03,138.600006,138.779999,137.910004,138.410004,125.098236,4930600
2016-08-04,139.460007,140.160004,139.270004,139.449997,126.038208,5646000
2016-08-05,139.050003,139.179993,137.820007,138.000000,124.727676,7778600
2016-08-08,137.600006,138.539993,137.320007,138.259995,124.962685,5185200
2016-08-09,138.710007,139.720001,138.619995,139.619995,126.191826,5503200
2016-08-10,139.899994,140.509995,139.470001,140.160004,126.679932,5843500
2016-08-11,140.059998,140.080002,138.539993,138.910004,125.550156,7624600
2016-08-12,140.410004,140.860001,139.869995,140.080002,126.607643,7989600
2016-08-15,139.339996,139.630005,138.750000,138.759995,125.414581,5108600
2016-08-16,138.979996,139.149994,138.229996,138.389999,125.080162,6182700
2016-08-17,138.630005,139.440002,138.500000,139.220001,125.830338,5002000
2016-08-18,139.199997,139.759995,138.789993,139.440002,126.029182,3805200
2016-08-19,138.639999,139.050003,138.100006,138.710007,125.369461,5516300
2016-08-22,139.649994,140.139999,139.369995,139.880005,126.426971,5549700
2016-08-23,140.270004,140.589996,139.669998,140.029999,126.562462,6841400
2016-08-24,140.100006,140.190002,139.389999,139.699997,126.264183,6027800
2016-08-25,139.259995,139.779999,138.960007,139.169998,125.785141,5855500
2016-08-26,139.729996,140.690002,138.220001,138.360001,125.053078,12962500
2016-08-29,139.380005,140.350006,139.210007,140.210007,126.725159,7310400
2016-08-30,140.169998,140.259995,139.669998,139.669998,126.237106,5161800
2016-08-31,139.660004,140.169998,139.339996,139.869995,126.417854,7349700
2016-09-01,138.619995,140.100006,138.570007,139.770004,126.557259,9149100
2016-09-02,138.960007,139.050003,138.169998,138.630005,125.525009,8397000
2016-09-06,138.710007,140.080002,138.509995,139.639999,126.439613,8542600
2016-09-07,140.369995,140.419998,139.539993,139.539993,126.349022,5421800
2016-09-08,138.860001,139.270004,137.259995,137.789993,124.764420,14301500
2016-09-09,136.070007,136.119995,135.410004,135.520004,122.709061,13347700
2016-09-12,135.320007,135.830002,135.160004,135.589996,122.772385,9096600
2016-09-13,135.869995,136.000000,133.360001,134.050003,121.378044,15645400
2016-09-14,134.050003,134.910004,134.050003,134.250000,121.559151,7037700
2016-09-15,133.610001,134.050003,133.029999,133.669998,121.033844,9874500
2016-09-16,134.580002,134.809998,134.220001,134.750000,122.011856,7507900
2016-09-19,134.520004,134.869995,134.250000,134.309998,121.613434,7105900
2016-09-20,135.149994,135.580002,134.669998,134.779999,122.039009,6054800
2016-09-21,134.600006,135.889999,134.179993,135.869995,123.026024,10698100
2016-09-22,136.669998,137.289993,136.500000,136.949997,124.003853,12426200
2016-09-23,137.029999,137.339996,136.710007,136.820007,123.886147,5928800
2016-09-26,137.070007,137.830002,137.020004,137.690002,124.673859,8661300
2016-09-27,138.589996,138.800003,137.949997,138.699997,125.588425,9450400
2016-09-28,138.500000,139.149994,138.220001,138.399994,125.316795,7958700
2016-09-29,137.559998,139.070007,137.449997,138.750000,125.633675,8319800
2016-09-30,138.550003,138.639999,136.869995,137.509995,124.510933,11747100
2016-10-03,137.679993,137.770004,136.759995,136.809998,124.100037,7588800
2016-10-04,136.619995,136.839996,135.160004,135.210007,122.648636,12048700
2016-10-05,135.020004,135.080002,134.119995,134.580002,122.077171,8917700
2016-10-06,133.970001,134.690002,133.679993,133.830002,121.396851,7839900
2016-10-07,133.929993,134.289993,133.089996,133.919998,121.478516,9953200
2016-10-10,132.850006,133.160004,132.509995,133.130005,120.761871,6089100
2016-10-11,132.860001,133.550003,132.570007,132.830002,120.489792,9670400
2016-10-12,132.669998,133.020004,132.240005,132.960007,120.607704,7582400
2016-10-13,133.639999,133.929993,133.369995,133.460007,121.061218,7080600
2016-10-14,132.270004,132.949997,131.529999,131.589996,119.364960,11415100
2016-10-17,132.100006,132.740005,132.089996,132.429993,120.126915,10595900
2016-10-18,131.860001,132.889999,131.830002,132.860001,120.516968,7151000
2016-10-19,132.369995,133.270004,132.320007,132.970001,120.616745,6941300
2016-10-20,133.639999,133.750000,132.899994,133.110001,120.743744,6082300
2016-10-21,133.520004,133.720001,132.869995,133.309998,120.925163,9222700
2016-10-24,133.410004,133.449997,132.289993,132.729996,120.399033,6507500
2016-10-25,132.529999,133.559998,132.490005,133.080002,120.716560,5134700
2016-10-26,132.460007,132.800003,131.990005,132.179993,119.900116,5842500
2016-10-27,131.070007,131.070007,130.059998,130.740005,118.593948,10044700
2016-10-28,130.389999,130.929993,130.330002,130.449997,118.330887,7541000
2016-10-31,130.889999,131.289993,130.710007,131.250000,119.056564,7047500
2016-11-01,130.160004,131.600006,129.880005,131.009995,119.065613,12622400
2016-11-02,131.300003,132.110001,131.029999,131.580002,119.583710,8666200
2016-11-03,130.750000,131.050003,130.440002,130.570007,118.665771,6085400
2016-11-04,131.270004,131.789993,131.130005,131.740005,119.729095,7622600
2016-11-07,130.750000,131.000000,130.440002,130.619995,118.711159,5386700
2016-11-08,131.020004,131.210007,129.710007,130.089996,118.229538,7576500
2016-11-09,127.220001,127.370003,124.220001,124.570000,113.212769,31233500
2016-11-10,123.970001,124.959999,122.720001,122.730003,111.540543,22961200
2016-11-11,122.959999,123.050003,121.650002,122.040001,110.913460,10040200
2016-11-14,121.279999,122.660004,120.730003,121.309998,110.250000,21174400
2016-11-15,122.220001,122.809998,121.779999,121.910004,110.795273,11963700
2016-11-16,122.300003,123.139999,122.169998,123.010002,111.795029,9149500
2016-11-17,121.949997,122.110001,120.989998,121.199997,110.150024,11221600
2016-11-18,121.629997,121.970001,120.339996,120.849998,109.831947,13577700
2016-11-21,121.209999,121.480003,120.889999,121.150002,110.104599,6488100
2016-11-22,121.660004,121.760002,120.879997,121.110001,110.068237,9989900
2016-11-23,119.989998,120.910004,119.250000,120.639999,109.641090,13563500
2016-11-25,121.190002,121.290001,120.400002,120.820000,109.804680,3126300
2016-11-28,121.410004,121.730003,121.089996,121.709999,110.613525,8555000
2016-11-29,121.440002,122.400002,121.209999,122.220001,111.077034,8363000
2016-11-30,119.970001,121.010002,119.480003,120.239998,109.277565,21163500
2016-12-01,118.510002,118.989998,117.639999,118.730003,108.123764,21715700
2016-12-02,119.169998,120.209999,119.139999,119.599998,108.916031,12487500
2016-12-05,118.930000,120.400002,118.449997,119.470001,108.797623,12100100
2016-12-06,119.339996,119.940002,119.120003,119.379997,108.715637,11526600
2016-12-07,119.820000,120.620003,119.820000,120.400002,109.644592,10392200
2016-12-08,119.150002,119.309998,118.779999,118.980003,108.351395,12041100
2016-12-09,118.639999,118.860001,117.279999,117.500000,107.003624,14646400
2016-12-12,117.269997,117.800003,116.879997,117.720001,107.203964,9496300
2016-12-13,118.400002,118.489998,117.440002,118.139999,107.586426,12189200
2016-12-14,119.080002,119.209999,116.800003,116.820000,106.384346,16618400
2016-12-15,117.559998,118.290001,117.029999,117.410004,106.921677,12400500
2016-12-16,117.610001,117.919998,116.800003,117.139999,106.675781,14924600
2016-12-19,117.980003,118.580002,117.739998,118.400002,107.823235,10868300
2016-12-20,117.629997,117.900002,117.379997,117.809998,107.285927,7030600
2016-12-21,117.919998,118.400002,117.730003,118.330002,107.759491,4624700
2016-12-22,117.529999,118.000000,117.500000,117.809998,107.566811,5177800
2016-12-23,118.239998,118.389999,117.949997,118.050003,107.785942,4461600
2016-12-27,117.419998,117.699997,117.230003,117.669998,107.439003,5276600
2016-12-28,117.860001,118.879997,117.699997,118.529999,108.224220,7578600
2016-12-29,118.800003,119.269997,118.660004,118.949997,108.607689,8581400
2016-12-30,118.779999,119.650002,118.720001,119.129997,108.772057,10613900
2017-01-03,118.410004,119.989998,118.180000,119.639999,109.237701,13217300
2017-01-04,119.760002,120.239998,119.449997,120.099998,109.657707,6699600
2017-01-05,120.449997,122.029999,120.169998,121.980003,111.374245,13265800
2017-01-06,121.129997,121.540001,120.750000,120.860001,110.351601,8369300
2017-01-09,121.879997,122.000000,121.459999,121.830002,111.237297,8839100
2017-01-10,121.550003,121.910004,121.279999,121.750000,111.164268,8417900
2017-01-11,121.940002,122.690002,121.410004,122.160004,111.538605,9402500
2017-01-12,122.800003,123.139999,121.830002,121.889999,111.292091,9977600
2017-01-13,121.330002,121.750000,120.620003,121.309998,110.762512,9820000
2017-01-17,122.809998,122.940002,121.989998,122.580002,111.922089,7853300
2017-01-18,121.769997,121.959999,120.910004,121.010002,110.488564,9064700
2017-01-19,120.489998,120.580002,119.550003,120.180000,109.730743,11795600
2017-01-20,119.839996,120.309998,119.290001,119.940002,109.511597,16953200
2017-01-23,120.339996,121.870003,120.019997,121.139999,110.607300,13118400
2017-01-24,120.769997,121.129997,119.800003,120.309998,109.849442,8395000
2017-01-25,119.279999,119.599998,118.559998,118.800003,108.470764,11115100
2017-01-26,118.910004,119.260002,118.330002,119.199997,108.835968,7827900
2017-01-27,119.400002,119.830002,119.250000,119.629997,109.228592,7197800
2017-01-30,119.440002,119.879997,119.199997,119.269997,108.899872,6569500
2017-01-31,119.330002,120.400002,119.250000,120.099998,109.657707,13298500
2017-02-01,119.099998,119.529999,118.580002,119.099998,108.979698,10975500
2017-02-02,119.930000,120.139999,119.000000,119.050003,108.933937,6978600
2017-02-03,119.440002,119.870003,118.470001,119.000000,108.888206,10275600
2017-02-06,119.760002,120.129997,119.120003,119.720001,109.547005,8433800
2017-02-07,119.779999,121.010002,119.470001,120.599998,110.352211,8418400
2017-02-08,121.419998,122.269997,121.410004,122.239998,111.852852,15734200
2017-02-09,121.410004,121.589996,120.660004,120.830002,110.562683,16890600
2017-02-10,120.110001,120.949997,120.110001,120.760002,110.498596,7978500
2017-02-13,120.250000,120.410004,119.879997,120.379997,110.150902,11536800
2017-02-14,120.239998,120.300003,118.830002,119.510002,109.354858,13210500
2017-02-15,118.760002,119.220001,118.650002,118.959999,108.851585,8481000
2017-02-16,119.220001,120.209999,119.120003,119.610001,109.446327,10005800
2017-02-17,120.610001,120.699997,120.129997,120.320000,110.095985,7886400
2017-02-21,119.680000,120.610001,119.599998,120.110001,109.903847,8703800
2017-02-22,120.800003,120.820000,119.589996,120.309998,110.086868,8101500
2017-02-23,120.570000,120.739998,120.330002,120.669998,110.416267,5330800
2017-02-24,121.349998,122.139999,121.260002,122.010002,111.642418,11336000
2017-02-27,121.809998,121.900002,121.230003,121.290001,110.983589,11039800
2017-02-28,121.500000,122.080002,121.320000,121.739998,111.395340,8410500
2017-03-01,119.440002,119.550003,118.949997,119.470001,109.528770,10717100
2017-03-02,119.010002,119.209999,118.620003,119.040001,109.134560,8201200
2017-03-03,119.230003,119.349998,118.550003,119.349998,109.418762,9515200
2017-03-06,119.120003,119.120003,118.519997,118.779999,108.896156,4489200
2017-03-07,118.480003,118.680000,118.250000,118.419998,108.566147,7080100
2017-03-08,117.309998,117.949997,117.230003,117.779999,107.979401,11336300
2017-03-09,117.339996,117.480003,116.769997,116.839996,107.117622,10575400
2017-03-10,117.139999,117.320000,116.680000,117.250000,107.493500,9218500
2017-03-13,116.830002,117.089996,116.489998,116.510002,106.815071,6993100
2017-03-14,116.769997,117.349998,116.709999,117.070000,107.328453,9869200
2017-03-15,117.559998,118.830002,117.430000,118.500000,108.639473,14600500
2017-03-16,117.989998,118.150002,117.629997,117.900002,108.089401,8018200
2017-03-17,118.110001,118.750000,118.029999,118.639999,108.767830,7266800
2017-03-20,118.550003,119.230003,118.500000,119.150002,109.235397,5497800
2017-03-21,119.050003,120.300003,119.019997,120.139999,110.143013,12540700
2017-03-22,120.720001,121.169998,120.430000,120.620003,110.583084,11661400
2017-03-23,120.830002,121.019997,120.059998,120.449997,110.427216,6746500
2017-03-24,120.529999,121.099998,120.400002,120.879997,110.821419,5819600
2017-03-27,121.830002,121.970001,121.190002,121.430000,111.325653,6878500
2017-03-28,121.790001,121.820000,120.489998,120.620003,110.583084,6811200
2017-03-29,120.940002,121.379997,120.879997,121.339996,111.243149,6291000
2017-03-30,121.070000,121.089996,120.320000,120.360001,110.344688,7042400
2017-03-31,120.279999,120.809998,120.209999,120.709999,110.665588,5144800
2017-04-03,120.449997,121.870003,120.400002,121.669998,111.781815,12996500
2017-04-04,121.370003,121.589996,120.949997,121.010002,111.175468,6976700
2017-04-05,120.559998,121.519997,120.360001,121.379997,111.515411,8555200
2017-04-06,121.239998,121.410004,120.519997,121.199997,111.350029,6497000
2017-04-07,121.839996,122.250000,120.690002,120.709999,110.899895,10270000
2017-04-10,121.139999,121.620003,121.000000,121.269997,111.414345,5314500
2017-04-11,121.800003,122.650002,121.720001,122.419998,112.470901,11297400
2017-04-12,122.510002,123.190002,122.290001,123.089996,113.086433,11532500
2017-04-13,123.449997,123.739998,122.910004,123.470001,113.435539,8396700
2017-04-17,123.459999,123.550003,122.860001,123.089996,113.086433,8015000
2017-04-18,123.860001,124.980003,123.550003,124.699997,114.565575,11529700
2017-04-19,124.099998,124.169998,123.699997,124.019997,113.940865,7344000
2017-04-20,123.519997,123.919998,123.139999,123.540001,113.499863,7932900
2017-04-21,123.820000,124.239998,123.489998,123.540001,113.499863,9798500
2017-04-24,122.550003,123.160004,122.459999,122.930000,112.939438,8066400
2017-04-25,122.209999,122.459999,121.379997,121.449997,111.579712,8122300
2017-04-26,121.519997,122.139999,121.430000,122.120003,112.195274,5766200
2017-04-27,121.750000,122.349998,121.580002,122.080002,112.158554,4978300
2017-04-28,121.599998,122.440002,121.550003,122.349998,112.406586,8166300
2017-05-01,121.690002,122.139999,120.709999,121.080002,111.472122,8795900
2017-05-02,120.970001,121.779999,120.940002,121.699997,112.042923,6727800
2017-05-03,122.220001,122.389999,121.550003,121.779999,112.116562,8932900
2017-05-04,121.010002,121.220001,120.669998,121.180000,111.564209,9707200
2017-05-05,121.379997,121.470001,120.889999,121.290001,111.665451,5605400
2017-05-08,121.110001,121.139999,120.529999,120.629997,111.057793,8057800
2017-05-09,120.379997,120.629997,120.139999,120.620003,111.048630,5536700
2017-05-10,120.910004,121.059998,120.160004,120.480003,110.919731,6517000
2017-05-11,120.000000,120.570000,119.910004,120.480003,110.919731,7479800
2017-05-12,121.010002,121.489998,120.980003,121.389999,111.757515,7463900
2017-05-15,121.059998,121.209999,120.750000,121.059998,111.453690,5173200
2017-05-16,121.110001,121.889999,121.110001,121.510002,111.867996,6722700
2017-05-17,122.629997,123.540001,122.389999,123.279999,113.497574,11236400
2017-05-18,123.750000,123.940002,123.190002,123.419998,113.626434,8350500
2017-05-19,123.360001,123.779999,123.010002,123.709999,113.893417,11277400
2017-05-22,123.410004,123.559998,123.260002,123.370003,113.580444,4062900
2017-05-23,123.510002,123.620003,122.480003,122.540001,112.816292,7901300
2017-05-24,122.800003,123.260002,122.540001,123.230003,113.451538,7355200
2017-05-25,123.019997,123.279999,122.760002,123.269997,113.488312,6464800
2017-05-26,123.550003,123.739998,123.250000,123.480003,113.681656,2963800
2017-05-30,124.029999,124.139999,123.739998,124.089996,114.243271,4819400
2017-05-31,124.050003,124.650002,124.029999,124.400002,114.528694,8000200
2017-06-01,123.699997,124.190002,123.660004,124.150002,114.540657,9037300
2017-06-02,125.220001,125.769997,125.050003,125.620003,115.896889,13245000
2017-06-05,124.900002,125.160004,124.779999,124.839996,115.177238,6775500
2017-06-06,125.690002,125.870003,125.400002,125.519997,115.804619,12841500
2017-06-07,125.239998,125.519997,124.790001,124.919998,115.251083,12852400
2017-06-08,124.879997,124.879997,124.300003,124.589996,114.946617,8758600
2017-06-09,124.080002,124.639999,123.980003,124.400002,114.771324,5130500
2017-06-12,124.209999,124.989998,124.139999,124.360001,114.734390,4335800
2017-06-13,124.010002,124.519997,123.989998,124.379997,114.752876,4742600
2017-06-14,125.919998,126.709999,125.730003,126.300003,116.524261,20212300
2017-06-15,126.089996,126.330002,125.830002,126.099998,116.339752,5863700
2017-06-16,126.080002,126.440002,126.010002,126.349998,116.570366,6672500
2017-06-19,126.320000,126.480003,126.029999,126.169998,116.404297,5641300
2017-06-20,126.790001,127.400002,126.790001,127.300003,117.446861,8405700
2017-06-21,127.110001,127.639999,126.910004,127.559998,117.686760,5914800
2017-06-22,127.709999,127.870003,127.309998,127.839996,117.945061,6608100
2017-06-23,127.470001,127.900002,127.400002,127.779999,117.889694,4329900
2017-06-26,128.270004,128.570007,128.160004,128.259995,118.332558,5541600
2017-06-27,127.430000,127.489998,126.620003,126.889999,117.068573,8354200
2017-06-28,126.669998,126.709999,125.980003,126.470001,116.681091,7357900
2017-06-29,125.010002,125.720001,124.900002,125.410004,115.703140,9115800
2017-06-30,125.190002,125.389999,124.849998,125.120003,115.435600,10189800
2017-07-03,125.000000,125.040001,124.019997,124.459999,115.063927,11021100
2017-07-05,124.199997,124.650002,124.120003,124.489998,115.091675,11394500
2017-07-06,123.519997,123.639999,122.930000,123.459999,114.139435,10853100
2017-07-07,122.839996,123.029999,122.589996,122.720001,113.455299,9401800
2017-07-10,122.870003,123.099998,122.680000,122.900002,113.621712,3859200
2017-07-11,122.860001,123.330002,122.709999,123.110001,113.815849,4425600
2017-07-12,123.889999,124.040001,123.489998,123.959999,114.601700,7839900
2017-07-13,123.599998,123.650002,122.809998,123.180000,113.880554,7449300
2017-07-14,124.099998,124.160004,123.120003,123.330002,114.019241,6566800
2017-07-17,123.330002,123.989998,123.269997,123.669998,114.333572,4737300
2017-07-18,124.430000,124.769997,124.230003,124.750000,115.332031,9163000
2017-07-19,124.779999,125.010002,124.589996,124.800003,115.378281,5140900
2017-07-20,125.489998,125.730003,124.970001,125.160004,115.711090,12239100
2017-07-21,125.730003,126.029999,125.570000,125.690002,116.201088,6201500
2017-07-24,125.449997,125.660004,125.160004,125.199997,115.748077,5378500
2017-07-25,124.139999,124.190002,123.470001,123.570000,114.241119,9743300
2017-07-26,123.269997,124.089996,123.080002,123.769997,114.426025,8459500
2017-07-27,123.110001,123.379997,122.820000,123.160004,113.862099,6390800
2017-07-28,123.269997,123.989998,123.260002,123.889999,114.536980,5491800
2017-07-31,123.459999,124.050003,123.400002,124.040001,114.675659,5464600
2017-08-01,123.180000,124.709999,123.160004,124.639999,115.480797,9676800
2017-08-02,124.769997,125.169998,124.680000,124.709999,115.545639,5745600
2017-08-03,125.290001,126.019997,125.260002,126.000000,116.740845,10324500
2017-08-04,125.150002,125.180000,124.440002,124.930000,115.749474,8485500
2017-08-07,124.839996,125.099998,124.610001,125.070000,115.879181,4684600
2017-08-08,124.870003,124.980003,124.150002,124.620003,115.462257,6197400
2017-08-09,125.930000,125.949997,125.199997,125.300003,116.092285,9221800
2017-08-10,125.620003,126.440002,125.519997,126.370003,117.083656,10378200
2017-08-11,125.769997,126.459999,125.550003,126.430000,117.139252,5717800
2017-08-14,125.989998,126.279999,125.730003,125.779999,116.537010,5111000
2017-08-15,124.730003,125.540001,124.709999,125.250000,116.045944,7473200
2017-08-16,124.830002,126.019997,124.809998,125.709999,116.472160,5283800
2017-08-17,125.699997,126.680000,125.510002,126.650002,117.343086,9364700
2017-08-18,126.980003,127.150002,126.260002,126.620003,117.315292,8382500
2017-08-21,126.769997,127.019997,126.500000,126.930000,117.602524,7669800
2017-08-22,126.790001,126.809998,126.269997,126.440002,117.148506,6140700
2017-08-23,127.040001,127.309998,126.760002,127.300003,117.945313,7446400
2017-08-24,126.879997,127.309998,126.720001,126.830002,117.509857,5569400
2017-08-25,127.019997,127.449997,126.870003,127.320000,117.963860,7303300
2017-08-28,126.919998,127.389999,126.730003,127.239998,117.889732,4448500
2017-08-29,128.460007,128.520004,127.309998,127.650002,118.269608,7659400
2017-08-30,127.459999,127.739998,127.339996,127.610001,118.232544,4735200
2017-08-31,127.639999,128.029999,127.570000,127.989998,118.584618,7978400
2017-09-01,127.309998,127.339996,126.430000,126.750000,117.677544,14128600
2017-09-05,127.690002,128.800003,127.690002,128.759995,119.543648,15215700
2017-09-06,128.720001,129.000000,127.739998,127.970001,118.810219,9066400
